0,-9.18267845163,3.24865580229,51.071572998,0,0,0
1,-4.18267845163,8.24865580229,56.071572998,5.0,5.0,5.0
2,0.817321548368,13.2486558023,61.071572998,5.0,5.0,5.0
3,5.81732154837,18.2486558023,66.071572998,5.0,5.0,5.0
4,10.8173215484,23.2486558023,71.071572998,5.0,5.0,5.0
5,15.8173215484,28.2486558023,76.071572998,5.0,5.0,5.0
6,20.8173215484,33.2486558023,81.071572998,5.0,5.0,5.0
7,25.8173215484,38.2486558023,86.071572998,5.0,5.0,5.0
8,30.8173215484,43.2486558023,91.071572998,5.0,5.0,5.0
9,35.8173215484,48.2486558023,96.071572998,5.0,5.0,5.0
10,40.8173215484,53.2486558023,101.071572998,5.0,5.0,5.0
11,45.8173215484,58.2486558023,106.071572998,5.0,5.0,5.0
12,50.8173215484,63.2486558023,111.071572998,5.0,5.0,5.0
13,55.8173215484,64.7221012388,116.071572998,5.0,1.47344543649,5.0
14,60.8173215484,69.7221012388,117.306990324,5.0,5.0,1.23541732602
15,65.8173215484,74.7221012388,122.306990324,5.0,5.0,5.0
16,70.8173215484,79.7221012388,127.306990324,5.0,5.0,5.0
17,75.8173215484,84.7221012388,132.306990324,5.0,5.0,5.0
18,80.8173215484,89.7221012388,137.306990324,5.0,5.0,5.0
19,85.8173215484,94.7221012388,142.306990324,5.0,5.0,5.0
20,90.8173215484,99.7221012388,147.306990324,5.0,5.0,5.0
21,95.8173215484,104.722101239,152.306990324,5.0,5.0,5.0
22,100.817321548,109.722101239,157.306990324,5.0,5.0,5.0
23,105.817321548,114.722101239,162.306990324,5.0,5.0,5.0
24,110.817321548,119.722101239,167.306990324,5.0,5.0,5.0
25,115.817321548,124.722101239,172.306990324,5.0,5.0,5.0
26,120.817321548,129.722101239,177.306990324,5.0,5.0,5.0
27,125.817321548,134.722101239,182.306990324,5.0,5.0,5.0
28,130.817321548,139.722101239,187.306990324,5.0,5.0,5.0
29,135.817321548,144.722101239,192.306990324,5.0,5.0,5.0
30,140.817321548,149.722101239,197.306990324,5.0,5.0,5.0
31,145.817321548,154.722101239,202.306990324,5.0,5.0,5.0
32,150.817321548,159.722101239,207.306990324,5.0,5.0,5.0
33,155.817321548,164.722101239,212.306990324,5.0,5.0,5.0
34,160.817321548,169.722101239,217.306990324,5.0,5.0,5.0
35,165.817321548,174.722101239,222.306990324,5.0,5.0,5.0
36,170.817321548,179.722101239,227.306990324,5.0,5.0,5.0
37,175.817321548,184.722101239,232.306990324,5.0,5.0,5.0
38,180.817321548,189.722101239,237.306990324,5.0,5.0,5.0
39,185.817321548,194.722101239,242.306990324,5.0,5.0,5.0
40,190.817321548,199.722101239,247.306990324,5.0,5.0,5.0
41,195.817321548,204.722101239,252.306990324,5.0,5.0,5.0
42,200.817321548,209.722101239,257.306990324,5.0,5.0,5.0
43,205.817321548,214.722101239,262.306990324,5.0,5.0,5.0
44,210.817321548,219.722101239,267.306990324,5.0,5.0,5.0
45,215.817321548,224.722101239,272.306990324,5.0,5.0,5.0
46,220.817321548,229.722101239,277.306990324,5.0,5.0,5.0
47,225.817321548,234.722101239,282.306990324,5.0,5.0,5.0
48,230.817321548,239.722101239,287.306990324,5.0,5.0,5.0
49,235.817321548,244.722101239,292.306990324,5.0,5.0,5.0
50,240.817321548,249.722101239,297.306990324,5.0,5.0,5.0
51,245.817321548,254.722101239,302.306990324,5.0,5.0,5.0
52,250.817321548,259.722101239,307.306990324,5.0,5.0,5.0
53,255.817321548,264.722101239,312.306990324,5.0,5.0,5.0
54,260.817321548,269.722101239,317.306990324,5.0,5.0,5.0
55,265.817321548,274.722101239,322.306990324,5.0,5.0,5.0
56,270.817321548,279.722101239,327.306990324,5.0,5.0,5.0
57,275.817321548,284.722101239,332.306990324,5.0,5.0,5.0
58,280.817321548,289.722101239,337.306990324,5.0,5.0,5.0
59,285.817321548,294.722101239,342.306990324,5.0,5.0,5.0
60,290.817321548,299.722101239,347.306990324,5.0,5.0,5.0
61,295.817321548,304.722101239,352.306990324,5.0,5.0,5.0
62,300.817321548,309.722101239,357.306990324,5.0,5.0,5.0
63,305.817321548,314.722101239,362.306990324,5.0,5.0,5.0
64,310.817321548,319.722101239,367.306990324,5.0,5.0,5.0
65,315.817321548,324.722101239,372.306990324,5.0,5.0,5.0
66,320.817321548,329.722101239,377.306990324,5.0,5.0,5.0
67,325.817321548,334.722101239,382.306990324,5.0,5.0,5.0
68,330.817321548,339.722101239,387.306990324,5.0,5.0,5.0
69,335.817321548,344.722101239,392.306990324,5.0,5.0,5.0
70,340.817321548,349.722101239,397.306990324,5.0,5.0,5.0
71,345.817321548,354.722101239,402.306990324,5.0,5.0,5.0
72,350.817321548,359.722101239,407.306990324,5.0,5.0,5.0
73,355.817321548,364.722101239,412.306990324,5.0,5.0,5.0
74,360.817321548,369.722101239,417.306990324,5.0,5.0,5.0
75,365.817321548,374.722101239,422.306990324,5.0,5.0,5.0
76,370.817321548,379.722101239,427.306990324,5.0,5.0,5.0
77,375.817321548,384.722101239,432.306990324,5.0,5.0,5.0
