Time Stamp,pos X,pos Y,speed X,speed Y
133,599.5471218175363,492.8549690897938,5,-5
134,604.5471218175363,487.8549690897938,5,-5
135,609.5471218175363,482.8549690897938,5,-5
136,614.5471218175363,477.8549690897938,5,-5
137,619.5471218175363,472.8549690897938,5,-5
138,624.5471218175363,467.8549690897938,5,-5
139,629.5471218175363,462.8549690897938,5,-5
140,634.5471218175363,457.8549690897938,5,-5
141,639.5471218175363,452.8549690897938,5,-5
142,644.5471218175363,447.8549690897938,5,-5
143,649.5471218175363,442.8549690897938,5,-5
144,654.5471218175363,437.8549690897938,5,-5
145,659.5471218175363,432.8549690897938,5,-5
146,664.5471218175363,427.8549690897938,5,-5
147,669.5471218175363,422.8549690897938,5,-5
148,674.5471218175363,417.8549690897938,5,-5
149,679.5471218175363,412.8549690897938,5,-5
150,684.5471218175363,407.8549690897938,5,-5
151,689.5471218175363,402.8549690897938,5,-5
152,694.5471218175363,397.8549690897938,5,-5
153,699.5471218175363,392.8549690897938,5,-5
154,704.5471218175363,387.8549690897938,5,-5
155,709.5471218175363,382.8549690897938,5,-5
156,714.5471218175363,377.8549690897938,5,-5
157,719.5471218175363,372.8549690897938,5,-5
158,724.5471218175363,367.8549690897938,5,-5
159,729.5471218175363,362.8549690897938,5,-5
160,734.5471218175363,357.8549690897938,5,-5
161,739.5471218175363,352.8549690897938,5,-5
162,744.5471218175363,347.8549690897938,5,-5
163,749.5471218175363,342.8549690897938,5,-5
164,754.5471218175363,337.8549690897938,5,-5
165,759.5471218175363,332.8549690897938,5,-5
166,764.5471218175363,327.8549690897938,5,-5
167,769.5471218175363,322.8549690897938,5,-5
168,774.5471218175363,317.8549690897938,5,-5
169,779.5471218175363,312.8549690897938,5,-5
170,784.5471218175363,307.8549690897938,5,-5
171,789.5471218175363,302.8549690897938,5,-5
172,794.5471218175363,297.8549690897938,5,-5
173,799.5471218175363,292.8549690897938,5,-5
174,804.4111883238984,287.8549690897938,4.8640665063620405,-5
175,808.8304197961049,282.8549690897938,4.419231472206574,-5
176,812.4936936598821,277.8549690897938,3.66327386377718,-5
177,815.1035896083038,272.8549690897938,2.609895948421745,-5
178,816.4010729522765,267.8549690897938,1.2974833439728062,-5
179,816.1842367549492,262.8549690897938,-0.21683619732736514,-5
180,814.3115492167071,257.8549690897938,-1.8726875382421155,-5
181,810.6978686475017,252.85496908979383,-3.6136805692054894,-5
182,805.6978686475017,247.85496908979383,-5,-5
183,800.6978686475017,242.85496908979383,-5,-5
184,795.6978686475017,237.85496908979383,-5,-5
185,790.6978686475017,232.85496908979383,-5,-5
186,785.6978686475017,227.85496908979383,-5,-5
187,780.6978686475017,222.85496908979383,-5,-5
188,775.6978686475017,217.85496908979383,-5,-5
189,770.6978686475017,212.85496908979383,-5,-5
190,765.6978686475017,207.85496908979383,-5,-5
191,760.6978686475017,202.85496908979383,-5,-5
192,755.6978686475017,197.85496908979383,-5,-5
193,750.6978686475017,192.85496908979383,-5,-5
194,745.6978686475017,187.85496908979383,-5,-5
195,740.6978686475017,182.85496908979383,-5,-5
196,735.6978686475017,177.85496908979383,-5,-5
197,730.6978686475017,172.85496908979383,-5,-5
198,725.6978686475017,167.85496908979383,-5,-5
199,720.6978686475017,162.85496908979383,-5,-5
200,715.6978686475017,157.85496908979383,-5,-5
201,710.6978686475017,152.85496908979383,-5,-5
202,705.6978686475017,147.85496908979383,-5,-5
203,700.6978686475017,142.85496908979383,-5,-5
204,695.6978686475017,137.85496908979383,-5,-5
205,690.6978686475017,132.85496908979383,-5,-5
206,685.6978686475017,127.85496908979383,-5,-5
207,680.6978686475017,122.85496908979383,-5,-5
208,675.6978686475017,117.85496908979383,-5,-5
209,670.6978686475017,112.85496908979383,-5,-5
210,665.6978686475017,107.85496908979383,-5,-5
211,660.6978686475017,103.18357598975375,-5,-4.671393100040079
212,655.6978686475017,99.1443676521187,-5,-4.039208337635045
213,650.6978686475017,95.98412539943378,-5,-3.1602422526849296
214,645.6978686475017,93.88867560983469,-5,-2.0954497895990927
215,640.6978686475017,92.98917836139796,-5,-0.8994972484367341
216,635.6978686475017,93.37086244164237,-5,0.38168408024441347
217,630.6978686475017,95.07949650952112,-5,1.708634067878742
218,625.6978686475017,98.12596634113993,-5,3.0464698316188015
219,620.6978686475017,102.49000596220455,-5,4.364039621064624
220,615.6978686475017,107.49000596220455,-5,5
221,610.6978686475017,112.49000596220455,-5,5
222,605.6978686475017,117.49000596220455,-5,5
223,600.6978686475017,122.49000596220455,-5,5
224,595.6978686475017,127.49000596220455,-5,5
225,590.6978686475017,132.49000596220455,-5,5
226,585.6978686475017,137.49000596220455,-5,5
227,580.6978686475017,142.49000596220455,-5,5
228,575.6978686475017,147.49000596220455,-5,5
229,570.6978686475017,152.49000596220455,-5,5
230,565.6978686475017,157.49000596220455,-5,5
231,560.6978686475017,162.49000596220455,-5,5
232,555.6978686475017,167.49000596220455,-5,5
233,550.6978686475017,172.49000596220455,-5,5
234,545.6978686475017,177.49000596220455,-5,5
235,540.6978686475017,182.49000596220455,-5,5
236,535.6978686475017,187.49000596220455,-5,5
237,530.6978686475017,192.49000596220455,-5,5
238,525.6978686475017,197.49000596220455,-5,5
239,520.6978686475017,202.49000596220455,-5,5
240,515.6978686475017,207.49000596220455,-5,5
241,510.69786864750165,212.49000596220455,-5,5
242,505.69786864750165,217.49000596220455,-5,5
243,500.69786864750165,222.49000596220455,-5,5
244,495.69786864750165,227.49000596220455,-5,5
245,490.69786864750165,232.49000596220455,-5,5
246,485.69786864750165,237.49000596220455,-5,5
247,480.69786864750165,242.49000596220455,-5,5
248,475.69786864750165,247.49000596220455,-5,5
249,470.69786864750165,252.49000596220455,-5,5
250,465.69786864750165,257.4900059622046,-5,5
251,460.69786864750165,262.4900059622046,-5,5
252,455.69786864750165,267.4900059622046,-5,5
253,450.69786864750165,272.4900059622046,-5,5
254,445.69786864750165,277.4900059622046,-5,5
255,440.69786864750165,282.4900059622046,-5,5
256,435.69786864750165,287.4900059622046,-5,5
257,430.69786864750165,292.4900059622046,-5,5
258,425.69786864750165,297.4900059622046,-5,5
259,420.69786864750165,302.4900059622046,-5,5
260,415.69786864750165,307.4900059622046,-5,5
261,410.69786864750165,312.4900059622046,-5,5
262,405.69786864750165,317.4900059622046,-5,5
263,400.69786864750165,322.4900059622046,-5,5
264,395.69786864750165,327.4900059622046,-5,5
265,390.69786864750165,332.4900059622046,-5,5
266,385.69786864750165,337.4900059622046,-5,5
267,380.69786864750165,342.4900059622046,-5,5
268,375.69786864750165,347.4900059622046,-5,5
269,370.69786864750165,352.4900059622046,-5,5
270,365.69786864750165,357.4900059622046,-5,5
271,360.69786864750165,362.4900059622046,-5,5
272,355.69786864750165,367.4900059622046,-5,5
273,350.7064435539364,372.4900059622046,-4.991425093565224,5
274,346.11651705473895,377.4900059622046,-4.589926499197463,5
275,342.27930250160705,382.4900059622046,-3.8372145531318993,5
276,339.48394464970903,387.4900059622046,-2.795357851898015,5
277,337.9517920223838,392.4900059622046,-1.532152627325236,5
278,337.84176403605665,397.4900059622046,-0.11002798632716138,5
279,339.2593193662372,402.4900059622046,1.4175553301805586,5
280,342.2651694135151,407.4900059622046,3.005850047277862,5
281,346.88231079855717,412.4900059622046,4.61714138504208,5
282,351.88231079855717,417.4900059622046,5,5
283,356.88231079855717,422.4900059622046,5,5
284,361.88231079855717,427.4900059622046,5,5
285,366.88231079855717,432.4900059622046,5,5
286,371.88231079855717,437.4900059622046,5,5
287,376.88231079855717,442.4900059622046,5,5
288,381.88231079855717,447.4900059622046,5,5
289,386.88231079855717,452.4900059622046,5,5
290,391.88231079855717,457.4900059622046,5,5
291,396.88231079855717,462.4900059622046,5,5
292,401.88231079855717,467.4900059622046,5,5
293,406.88231079855717,472.4900059622046,5,5
294,411.88231079855717,477.4900059622046,5,5
295,416.88231079855717,482.4900059622046,5,5
296,421.88231079855717,487.4900059622046,5,5
297,426.88231079855717,492.4900059622046,5,5
298,431.88231079855717,497.4900059622046,5,5
299,436.88231079855717,502.4900059622046,5,5
300,441.88231079855717,507.4900059622046,5,5
301,446.88231079855717,512.4900059622046,5,5
302,451.88231079855717,517.4900059622046,5,5
303,456.88231079855717,522.4900059622046,5,5
304,461.88231079855717,527.4900059622046,5,5
305,466.88231079855717,532.4900059622046,5,5
306,471.88231079855717,537.4900059622046,5,5
307,476.88231079855717,542.4900059622046,5,5
308,481.88231079855717,547.4900059622046,5,5
309,486.88231079855717,552.4900059622046,5,5
310,491.88231079855717,557.4900059622046,5,5
311,496.88231079855717,562.4900059622046,5,5
312,501.88231079855717,567.4900059622046,5,5
313,506.88231079855717,572.4900059622046,5,5
314,511.88231079855717,577.4900059622046,5,5
315,516.8823107985572,582.4900059622046,5,5
316,521.8823107985572,587.4900059622046,5,5
317,526.8823107985572,592.4900059622046,5,5
318,531.8823107985572,597.4900059622046,5,5
319,536.8823107985572,602.4900059622046,5,5
320,541.8823107985572,607.4900059622046,5,5
321,546.8823107985572,612.4900059622046,5,5
322,551.8823107985572,617.4900059622046,5,5
323,556.8823107985572,622.4900059622046,5,5
324,561.8823107985572,627.4900059622046,5,5
325,566.8823107985572,632.4900059622046,5,5
326,571.8823107985572,637.4900059622046,5,5
327,576.8823107985572,642.4900059622046,5,5
328,581.8823107985572,647.3325664834031,5,4.842560521198522
329,586.8823107985572,651.7371146874387,5,4.404548204035723
330,591.8823107985572,655.4533283179086,5,3.7162136304698428
331,596.8823107985572,658.2691599412702,5,2.815831623361694
332,601.8823107985572,660.0127206828031,5,1.7435607415328243
333,606.8823107985572,660.5513197904102,5,0.5385991076070176
334,611.8823107985572,659.7884000118287,5,-0.7629197785814807
335,616.8823107985572,657.6609093255241,5,-2.127490686304579
336,621.8823107985572,654.137761615247,5,-3.5231477102771342
337,626.8823107985572,649.2197240441106,5,-4.918037571136279
338,631.8823107985572,644.2197240441106,5,-5
339,636.8823107985572,639.2197240441106,5,-5
340,641.8823107985572,634.2197240441106,5,-5
341,646.8823107985572,629.2197240441106,5,-5
342,651.8823107985572,624.2197240441106,5,-5
343,656.8823107985572,619.2197240441106,5,-5
344,661.8823107985572,614.2197240441106,5,-5
345,666.8823107985572,609.2197240441106,5,-5
346,671.8823107985572,604.2197240441106,5,-5
347,676.8823107985572,599.2197240441106,5,-5
348,681.8823107985572,594.2197240441106,5,-5
349,686.8823107985572,589.2197240441106,5,-5
350,691.8823107985572,584.2197240441106,5,-5
351,696.8823107985572,579.2197240441106,5,-5
352,701.8823107985572,574.2197240441106,5,-5
353,706.8823107985572,569.2197240441106,5,-5
354,711.8823107985572,564.2197240441106,5,-5
355,716.8823107985572,559.2197240441106,5,-5
356,721.8823107985572,554.2197240441106,5,-5
357,726.8823107985572,549.2197240441106,5,-5
358,731.8823107985572,544.2197240441106,5,-5
359,736.8823107985572,539.2197240441106,5,-5
360,741.8823107985572,534.2197240441106,5,-5
361,746.8823107985572,529.2197240441106,5,-5
362,751.8823107985572,524.2197240441106,5,-5
363,756.8823107985572,519.2197240441106,5,-5
364,761.8823107985572,514.2197240441106,5,-5
365,766.8823107985572,509.21972404411065,5,-5
366,771.8823107985572,504.21972404411065,5,-5
367,776.8823107985572,499.21972404411065,5,-5
368,781.8823107985572,494.21972404411065,5,-5
369,786.8823107985572,489.21972404411065,5,-5
370,791.8823107985572,484.21972404411065,5,-5
371,796.8823107985572,479.21972404411065,5,-5
372,801.8823107985572,474.21972404411065,5,-5
373,806.8823107985572,469.21972404411065,5,-5
374,811.8823107985572,464.21972404411065,5,-5
375,816.8823107985572,459.21972404411065,5,-5
376,821.8823107985572,454.21972404411065,5,-5
377,826.8823107985572,449.21972404411065,5,-5
378,831.8823107985572,444.21972404411065,5,-5
379,836.8823107985572,439.21972404411065,5,-5
380,841.8823107985572,434.21972404411065,5,-5
381,846.8823107985572,429.21972404411065,5,-5
382,851.8823107985572,424.21972404411065,5,-5
383,856.8823107985572,419.21972404411065,5,-5
384,861.8823107985572,414.21972404411065,5,-5
385,866.8823107985572,409.21972404411065,5,-5
386,871.8823107985572,404.21972404411065,5,-5
387,876.8823107985572,399.21972404411065,5,-5
388,881.7570611424086,394.21972404411065,4.874750343851322,-5
389,886.2430005206156,389.21972404411065,4.48593937820701,-5
390,890.1031830704103,384.21972404411065,3.860182549794726,-5
391,893.133755931648,379.21972404411065,3.0305728612377227,-5
392,895.1658133176974,374.21972404411065,2.032057386049397,-5
393,896.0641395165839,369.21972404411065,0.8983261988864868,-5
394,895.7244369532193,364.21972404411065,-0.3397025633645572,-5
395,894.0701902902017,359.21972404411065,-1.6542466630176005,-5
396,891.0498138757907,354.21972404411065,-3.020376414411028,-5
397,886.6343672134919,349.21972404411065,-4.415446662298786,-5
398,881.6343672134919,344.21972404411065,-5,-5
399,876.6343672134919,339.21972404411065,-5,-5
400,871.6343672134919,334.21972404411065,-5,-5
401,866.6343672134919,329.21972404411065,-5,-5
402,861.6343672134919,324.21972404411065,-5,-5
403,856.6343672134919,319.21972404411065,-5,-5
404,851.6343672134919,314.21972404411065,-5,-5
405,846.6343672134919,309.21972404411065,-5,-5
406,841.6343672134919,304.21972404411065,-5,-5
407,836.6343672134919,299.21972404411065,-5,-5
408,831.6343672134919,294.21972404411065,-5,-5
409,826.6343672134919,289.21972404411065,-5,-5
410,821.6343672134919,284.21972404411065,-5,-5
411,816.6343672134919,279.21972404411065,-5,-5
412,811.6343672134919,274.21972404411065,-5,-5
413,806.6343672134919,269.21972404411065,-5,-5
414,801.6343672134919,264.21972404411065,-5,-5
415,796.6343672134919,259.21972404411065,-5,-5
416,791.6343672134919,254.21972404411065,-5,-5
417,786.6343672134919,249.21972404411065,-5,-5
418,781.6343672134919,244.21972404411065,-5,-5
419,776.6343672134919,239.21972404411065,-5,-5
420,771.6343672134919,234.21972404411065,-5,-5
421,766.6343672134919,229.21972404411065,-5,-5
422,761.6343672134919,224.21972404411065,-5,-5
423,756.6343672134919,219.21972404411065,-5,-5
424,751.6343672134919,214.21972404411065,-5,-5
425,746.6343672134919,209.21972404411065,-5,-5
426,741.6343672134919,204.21972404411065,-5,-5
427,736.6343672134919,199.21972404411065,-5,-5
428,731.6343672134919,194.21972404411065,-5,-5
429,726.6343672134919,189.21972404411065,-5,-5
430,721.6343672134919,184.21972404411065,-5,-5
431,716.6343672134919,179.21972404411065,-5,-5
432,711.6343672134919,174.21972404411065,-5,-5
433,706.6343672134919,169.21972404411065,-5,-5
434,701.6343672134919,164.21972404411065,-5,-5
435,696.6343672134919,159.21972404411065,-5,-5
436,691.6343672134919,154.21972404411065,-5,-5
437,686.6343672134919,149.21972404411065,-5,-5
438,681.6343672134919,144.21972404411065,-5,-5
439,676.6343672134919,139.21972404411065,-5,-5
440,671.6343672134919,134.21972404411065,-5,-5
441,666.6343672134919,129.21972404411065,-5,-5
442,661.6343672134919,124.21972404411065,-5,-5
443,656.6343672134919,119.21972404411065,-5,-5
444,651.6343672134919,114.45213212141435,-5,-4.767591922696293
445,646.6343672134919,110.22047223819351,-5,-4.231659883220844
446,641.6343672134919,106.8078506374532,-5,-3.4126216007403127
447,636.6343672134919,104.46950292876862,-5,-2.3383477086845827
448,631.6343672134919,103.43150055757901,-5,-1.0380023711896018
449,626.6343672134919,103.89391985840514,-5,0.4624193008261335
450,621.6343672134919,106.02467899963507,-5,2.1307591412299294
451,616.6343672134919,109.9323947032494,-5,3.9077157036143326
452,611.6343672134919,114.9323947032494,-5,5
453,606.6343672134919,119.9323947032494,-5,5
454,601.6343672134919,124.9323947032494,-5,5
455,596.6343672134919,129.9323947032494,-5,5
456,591.6343672134919,134.9323947032494,-5,5
457,586.6343672134919,139.9323947032494,-5,5
458,581.6343672134919,144.9323947032494,-5,5
459,576.6343672134919,149.9323947032494,-5,5
460,571.6343672134919,154.9323947032494,-5,5
461,566.6343672134919,159.9323947032494,-5,5
462,561.6343672134919,164.9323947032494,-5,5
463,556.6343672134919,169.9323947032494,-5,5
464,551.6343672134919,174.9323947032494,-5,5
465,546.6343672134919,179.9323947032494,-5,5
466,541.6343672134919,184.9323947032494,-5,5
467,536.6343672134919,189.9323947032494,-5,5
468,531.6343672134919,194.9323947032494,-5,5
469,526.6343672134919,199.9323947032494,-5,5
470,521.6343672134919,204.9323947032494,-5,5
471,516.6343672134919,209.9323947032494,-5,5
472,511.63436721349194,214.9323947032494,-5,5
473,506.63436721349194,219.9323947032494,-5,5
474,501.63436721349194,224.9323947032494,-5,5
475,496.63436721349194,229.9323947032494,-5,5
476,491.63436721349194,234.9323947032494,-5,5
477,486.63436721349194,239.9323947032494,-5,5
478,481.63436721349194,244.9323947032494,-5,5
479,476.63436721349194,249.9323947032494,-5,5
480,471.63436721349194,254.9323947032494,-5,5
481,466.63436721349194,259.93239470324943,-5,5
482,461.63436721349194,264.93239470324943,-5,5
483,456.63436721349194,269.93239470324943,-5,5
484,451.63436721349194,274.93239470324943,-5,5
485,446.63436721349194,279.93239470324943,-5,5
486,441.63436721349194,284.93239470324943,-5,5
487,436.63436721349194,289.93239470324943,-5,5
488,431.63436721349194,294.93239470324943,-5,5
489,426.63436721349194,299.93239470324943,-5,5
490,421.63436721349194,304.93239470324943,-5,5
491,416.63436721349194,309.93239470324943,-5,5
492,411.63436721349194,314.93239470324943,-5,5
493,406.63436721349194,319.93239470324943,-5,5
494,401.63436721349194,324.93239470324943,-5,5
495,396.63436721349194,329.93239470324943,-5,5
496,391.63436721349194,334.93239470324943,-5,5
497,386.63436721349194,339.93239470324943,-5,5
498,381.89461029249816,344.93239470324943,-4.7397569209937735,5
499,377.7190600254508,349.93239470324943,-4.175550267047337,5
500,374.37237734657657,354.93239470324943,-3.3466826788742328,5
501,372.0731254182426,359.93239470324943,-2.29925192833395,5
502,370.9933346191626,364.93239470324943,-1.0797907990800073,5
503,371.26149495787473,369.93239470324943,0.2681603387121061,5
504,372.9668803428396,374.93239470324943,1.7053853849648648,5
505,376.1636010614562,379.93239470324943,3.1967207186166027,5
506,380.874145362138,384.93239470324943,4.710544300681809,5
507,385.874145362138,389.93239470324943,5,5
508,390.874145362138,394.93239470324943,5,5
509,395.874145362138,399.93239470324943,5,5
510,400.874145362138,404.93239470324943,5,5
511,405.874145362138,409.93239470324943,5,5
512,410.874145362138,414.93239470324943,5,5
513,415.874145362138,419.93239470324943,5,5
514,420.874145362138,424.93239470324943,5,5
515,425.874145362138,429.93239470324943,5,5
516,430.874145362138,434.93239470324943,5,5
517,435.874145362138,439.93239470324943,5,5
518,440.874145362138,444.93239470324943,5,5
519,445.874145362138,449.93239470324943,5,5
520,450.874145362138,454.93239470324943,5,5
521,455.874145362138,459.93239470324943,5,5
522,460.874145362138,464.93239470324943,5,5
523,465.874145362138,469.93239470324943,5,5
524,470.874145362138,474.93239470324943,5,5
525,475.874145362138,479.93239470324943,5,5
526,480.874145362138,484.93239470324943,5,5
527,485.874145362138,489.93239470324943,5,5
528,490.874145362138,494.93239470324943,5,5
529,495.874145362138,499.93239470324943,5,5
530,500.874145362138,504.93239470324943,5,5
531,505.874145362138,509.93239470324943,5,5
532,510.874145362138,514.9323947032494,5,5
533,515.874145362138,519.9323947032494,5,5
534,520.874145362138,524.9323947032494,5,5
535,525.874145362138,529.9323947032494,5,5
536,530.874145362138,534.9323947032494,5,5
537,535.874145362138,539.9323947032494,5,5
538,540.874145362138,544.9323947032494,5,5
539,545.874145362138,549.9323947032494,5,5
540,550.874145362138,554.9323947032494,5,5
541,555.874145362138,559.9323947032494,5,5
542,560.874145362138,564.9323947032494,5,5
543,565.874145362138,569.9323947032494,5,5
544,570.874145362138,574.9323947032494,5,5
545,575.874145362138,579.9323947032494,5,5
546,580.874145362138,584.9323947032494,5,5
547,585.874145362138,589.9323947032494,5,5
548,590.874145362138,594.9323947032494,5,5
549,595.874145362138,599.9323947032494,5,5
550,600.874145362138,604.9323947032494,5,5
551,605.874145362138,609.9323947032494,5,5
552,610.874145362138,614.9323947032494,5,5
553,615.874145362138,619.9323947032494,5,5
554,620.874145362138,624.9323947032494,5,5
555,625.874145362138,629.8280381603254,5,4.895643457075955
556,630.874145362138,634.3442465116323,5,4.516208351306899
557,635.874145362138,638.2324767133027,5,3.8882302016705212
558,640.874145362138,641.2805590643815,5,3.0480823510787687
559,645.874145362138,643.3165605588496,5,2.0360014944680858
560,650.874145362138,644.2102083181941,5,0.89364775934455
561,655.874145362138,643.8733975415299,5,-0.3368107766642019
562,660.874145362138,642.2605514535215,5,-1.6128460880083555
563,665.874145362138,639.3678395205571,5,-2.892711932964443
564,670.874145362138,635.2261845759092,5,-4.141654944647915
565,675.874145362138,630.2261845759092,5,-5
566,680.874145362138,625.2261845759092,5,-5
567,685.874145362138,620.2261845759092,5,-5
568,690.874145362138,615.2261845759092,5,-5
569,695.874145362138,610.2261845759092,5,-5
570,700.874145362138,605.2261845759092,5,-5
571,705.874145362138,600.2261845759092,5,-5
572,710.874145362138,595.2261845759092,5,-5
573,715.874145362138,590.2261845759092,5,-5
574,720.874145362138,585.2261845759092,5,-5
575,725.874145362138,580.2261845759092,5,-5
576,730.874145362138,575.2261845759092,5,-5
577,735.874145362138,570.2261845759092,5,-5
578,740.874145362138,565.2261845759092,5,-5
579,745.874145362138,560.2261845759092,5,-5
580,750.874145362138,555.2261845759092,5,-5
581,755.874145362138,550.2261845759092,5,-5
582,760.874145362138,545.2261845759092,5,-5
583,765.874145362138,540.2261845759092,5,-5
