0,-0.405738375843,2.78398827295,42.1309466849,0,0,0
1,4.59426162416,5.14323850655,47.1309466849,5.0,2.3592502336,5.0
2,9.59426162416,10.1432385065,52.1309466849,5.0,5.0,5.0
3,11.0457742652,14.8641381578,57.1309466849,1.45151264109,4.72089965129,5.0
4,8.43969693957,19.8641381578,62.1309466849,-2.60607732567,5.0,5.0
5,10.146685381,24.8641381578,67.1309466849,1.70698844147,5.0,5.0
6,15.146685381,26.5813469145,72.1309466849,5.0,1.71720875664,5.0
7,20.146685381,29.0773648191,77.1309466849,5.0,2.49601790466,5.0
8,25.146685381,34.0773648191,82.1309466849,5.0,5.0,5.0
9,30.146685381,39.0773648191,87.1309466849,5.0,5.0,5.0
10,35.146685381,44.0773648191,92.1309466849,5.0,5.0,5.0
11,40.146685381,49.0773648191,97.1309466849,5.0,5.0,5.0
12,45.146685381,54.0773648191,99.3871820499,5.0,5.0,2.25623536506
13,50.146685381,59.0773648191,104.38718205,5.0,5.0,5.0
14,55.146685381,64.0773648191,109.38718205,5.0,5.0,5.0
15,60.146685381,69.0773648191,112.992901473,5.0,5.0,3.60571942316
16,65.146685381,73.0113756465,117.992901473,5.0,3.93401082735,5.0
17,70.146685381,78.0113756465,116.328453347,5.0,5.0,-1.66444812588
18,75.146685381,83.0113756465,121.328453347,5.0,5.0,5.0
19,80.146685381,88.0113756465,126.328453347,5.0,5.0,5.0
20,85.146685381,93.0113756465,131.328453347,5.0,5.0,5.0
21,90.146685381,98.0113756465,136.328453347,5.0,5.0,5.0
22,95.146685381,103.011375646,141.328453347,5.0,5.0,5.0
23,100.146685381,108.011375646,146.328453347,5.0,5.0,5.0
24,105.146685381,113.011375646,151.328453347,5.0,5.0,5.0
25,110.146685381,118.011375646,156.328453347,5.0,5.0,5.0
26,115.146685381,123.011375646,161.328453347,5.0,5.0,5.0
27,120.146685381,128.011375646,166.328453347,5.0,5.0,5.0
28,125.146685381,133.011375646,171.328453347,5.0,5.0,5.0
29,130.146685381,138.011375646,176.328453347,5.0,5.0,5.0
30,128.413519746,143.011375646,181.328453347,-1.73316563538,5.0,5.0
31,133.413519746,148.011375646,186.328453347,5.0,5.0,5.0
32,138.413519746,153.011375646,191.328453347,5.0,5.0,5.0
33,143.413519746,158.011375646,196.328453347,5.0,5.0,5.0
34,148.413519746,163.011375646,201.328453347,5.0,5.0,5.0
35,153.413519746,168.011375646,206.328453347,5.0,5.0,5.0
36,158.413519746,173.011375646,211.328453347,5.0,5.0,5.0
37,163.413519746,168.398197035,216.328453347,5.0,-4.61317861182,5.0
38,168.413519746,173.398197035,221.328453347,5.0,5.0,5.0
39,173.413519746,178.398197035,226.328453347,5.0,5.0,5.0
40,178.413519746,183.398197035,231.328453347,5.0,5.0,5.0
41,183.413519746,188.398197035,236.328453347,5.0,5.0,5.0
42,188.413519746,193.398197035,241.328453347,5.0,5.0,5.0
43,193.413519746,198.398197035,246.328453347,5.0,5.0,5.0
44,198.413519746,203.398197035,251.328453347,5.0,5.0,5.0
45,203.413519746,208.398197035,256.328453347,5.0,5.0,5.0
46,208.413519746,213.398197035,261.328453347,5.0,5.0,5.0
47,213.413519746,218.398197035,266.328453347,5.0,5.0,5.0
48,218.413519746,223.398197035,271.328453347,5.0,5.0,5.0
49,223.413519746,228.398197035,276.328453347,5.0,5.0,5.0
50,228.413519746,233.398197035,281.328453347,5.0,5.0,5.0
51,233.413519746,238.398197035,286.328453347,5.0,5.0,5.0
52,238.413519746,243.398197035,291.328453347,5.0,5.0,5.0
53,243.413519746,248.398197035,296.328453347,5.0,5.0,5.0
54,248.413519746,253.398197035,301.328453347,5.0,5.0,5.0
55,253.413519746,258.398197035,306.328453347,5.0,5.0,5.0
56,258.413519746,263.398197035,311.328453347,5.0,5.0,5.0
57,263.413519746,268.398197035,316.328453347,5.0,5.0,5.0
58,268.413519746,273.398197035,321.328453347,5.0,5.0,5.0
59,273.413519746,278.398197035,326.328453347,5.0,5.0,5.0
60,278.413519746,283.398197035,331.328453347,5.0,5.0,5.0
61,283.413519746,288.398197035,336.328453347,5.0,5.0,5.0
62,288.413519746,293.398197035,341.328453347,5.0,5.0,5.0
63,293.413519746,298.398197035,346.328453347,5.0,5.0,5.0
64,298.413519746,294.87335675,351.328453347,5.0,-3.5248402849,5.0
65,303.413519746,299.87335675,356.328453347,5.0,5.0,5.0
66,308.413519746,304.87335675,361.328453347,5.0,5.0,5.0
67,313.413519746,309.87335675,366.328453347,5.0,5.0,5.0
68,318.413519746,314.87335675,371.328453347,5.0,5.0,5.0
69,323.413519746,319.87335675,376.328453347,5.0,5.0,5.0
70,328.413519746,324.87335675,381.328453347,5.0,5.0,5.0
71,333.413519746,329.87335675,386.328453347,5.0,5.0,5.0
72,338.413519746,334.87335675,391.328453347,5.0,5.0,5.0
73,335.474237467,339.87335675,396.328453347,-2.93928227878,5.0,5.0
74,340.474237467,344.87335675,401.328453347,5.0,5.0,5.0
75,345.474237467,349.87335675,406.328453347,5.0,5.0,5.0
76,350.474237467,352.641436572,411.328453347,5.0,2.76807982237,5.0
77,355.474237467,357.641436572,414.155877619,5.0,5.0,2.82742427157
78,360.474237467,362.641436572,419.155877619,5.0,5.0,5.0
79,365.474237467,367.641436572,424.155877619,5.0,5.0,5.0
80,370.474237467,372.641436572,429.155877619,5.0,5.0,5.0
81,375.474237467,377.641436572,434.155877619,5.0,5.0,5.0
82,380.474237467,382.641436572,439.155877619,5.0,5.0,5.0
83,385.474237467,387.641436572,444.155877619,5.0,5.0,5.0
84,390.474237467,392.641436572,449.155877619,5.0,5.0,5.0
85,395.474237467,397.641436572,448.606716017,5.0,5.0,-0.549161601652
86,391.229453524,402.641436572,453.606716017,-4.24478394317,5.0,5.0
87,396.229453524,407.641436572,458.606716017,5.0,5.0,5.0
88,401.229453524,412.641436572,463.606716017,5.0,5.0,5.0
89,406.229453524,417.641436572,468.606716017,5.0,5.0,5.0
90,411.229453524,422.641436572,473.606716017,5.0,5.0,5.0
91,416.229453524,427.641436572,478.606716017,5.0,5.0,5.0
